questionName,questionLink,voteCount,answerLink,summary
乘坐飞机时的一些规定都是为什么？,http://www.zhihu.com/question/35143182,10119,http://www.zhihu.com/question/35143182/answer/61422009,如果告诉你每一条规定都是用血淋淋的生命换来的，会相信吗？有这么多人关注安全，倍感荣幸。以下内容已非原文，已经将大家补充的原因整理进去。-----------------------------------------------收起小桌板，调直座椅靠背1. 是为了在起飞着陆这种可能出现大… 
一个理论物理学家眼中的世界是怎么样的？,http://www.zhihu.com/question/22633383,9647,http://www.zhihu.com/question/22633383/answer/22069081,父母都是物理教授，虽然不算“家”，也有论文被SCI收录。我作为一个文科生和他们共同生活近20年，满肚子辛酸泪……我刚出生的时候我娘把一本育儿手册背得滚瓜烂熟，根据我的体重计算投喂量，用量杯给我喂牛奶，差点把我饿成脑残。小时候幼儿园老师讲天狗吃… 
在《三体》获得雨果奖前后，为什么有那么多评论想停拍三体去找外国人拍摄？,http://www.zhihu.com/question/34951156,9593,http://www.zhihu.com/question/34951156/answer/61828027,更新一下。很多人说给中国电影一个机会。我很赞同。但机会也不是没给过，小制作科幻片我国年年都有，你为什么拿这么千载难逢的题材当机会呢？另外，就算拿它当机会你也认真点嘛。我下面说的几点并不是支持国外团队拍摄，而是强调这一套国内团队很多不足。别… 
作为医生，你有哪些「一般人我都告诉他，但他都不听啊」的忠告？,http://www.zhihu.com/question/34430247,8776,http://www.zhihu.com/question/34430247/answer/59273791,2015-08-28写在前面这两天有好多人私信和评论跟我说我的答案被人盗用，竟然还加入广告，说是我推荐的，推荐你奶奶个腿儿！！！！！！！大家千万不要相信！！！！！！我从来没有推荐过任何的东西！！！！这种手段恶劣，目的阴险的的人，大家首先千万不要相信… 
发生化工爆炸事故时应如何自救？,http://www.zhihu.com/question/34515115,6594,http://www.zhihu.com/question/34515115/answer/58961913,本人学化工，亲身经历了吉化爆炸，感觉天津发生的事情就像重演一般。一般大型化工爆炸可能会遇到的问题：离爆炸处相对远的位置因冲击波导致的划伤、摔伤、出血。短期内大量通讯导致的暂时性通讯中断。大量人群转移导致的交通拥堵。未知的爆炸物伤害、二次爆… 
为什么说 肯德基、麦当劳 是垃圾食品？,http://www.zhihu.com/question/21478633,6315,http://www.zhihu.com/question/21478633/answer/27834340,我来说说KFC的芙蓉荟蔬汤吧。仅针对芙蓉荟蔬汤哦每次去KFC都会点上一份蔬菜汤，这翠绿的菠菜叶、金灿灿的蛋花，灰常弥补了我吃炸鸡的罪恶感。我们要做到营养均衡，补充维生素C，对滴吧？结果被小伙伴狠狠吐槽说，不要以为绿色的就有VC，完全是坑！然后从KFC… 
存在「Burn Down」原则吗？,http://www.zhihu.com/question/34530826,5900,http://www.zhihu.com/question/34530826/answer/59413827,写完了，严禁转到知乎以外平台，如在其他平台上提到本文，请给出本文的知乎链接。天津塘沽爆炸事件是多种因素累加形成的最坏结果，违规操作、瞒报危化品的仓库管理者、出具安评报告的评估公司、批准危化品仓库建在居民区旁边的政府部门，长期对辖区内危化品… 
到底有没有消防 Burn Down 原则？,http://www.zhihu.com/question/34562430,5667,http://www.zhihu.com/question/34562430/answer/60106214,天津的事故中，许多消防员献出了宝贵的生命。于是有人质疑，像这种规模的事故，不应当派消防员去冒险，而应当采用Burn Down原则，也就是不要派人去灭火，等着里面能燃烧、爆炸的物品一直烧完，等火熄了再去清场。而另一些人则认为根本不存在这个原则，Burn … 
石油会枯竭吗？为什么几十年前预测现在会枯竭，但是还有很多石油可采？,http://www.zhihu.com/question/23676891,5465,http://www.zhihu.com/question/23676891/answer/25618523,看到 @南希亚 的答案排@野合菌前面那么多，我只能想到House of Cards里面说的一句话:the public opinion doesn't have a law degree (law， finance， economics， engineering...whatever)野合同学的论点不是每一点都完全正确，但至少是在用数据说话用行业事… 
高中物理、化学、数学那些难题对搞科研的人来说有用吗？,http://www.zhihu.com/question/22667037,4935,http://www.zhihu.com/question/22667037/answer/49612979,又到一年高考季。关于化学。作为化竞党，对此有话要说。装B地说一句，高中化学课本里真心整不出什么难题。个人全部高中课程自习了两个月，做了当年很流行的38套卷，几乎就再也没有碰过高中课本，平常考试刷纪录的不是分数，只是时间，最快纪录是19分钟（考… 
计算化学领域中有哪些技术可以被称为是当前的黑科技？,http://www.zhihu.com/question/30454088,4621,http://www.zhihu.com/question/30454088/answer/49284633,谢谢邀请。这里专家好多，我离开专业时间已经很长了，就写个科普的吧。更新：发现喜欢的人还挺多的，欢迎转载。请注明一下出处好啦。希望有更多的科学家出现，也希望有更多类似D.E.Shaw这样的土豪科学家用黑科技摧枯拉朽地带动科学前进。欢迎留言，我会将你… 
屁是可燃气体吗？,http://www.zhihu.com/question/24746247,4242,http://www.zhihu.com/question/24746247/answer/40082430,我是特意搜到这个问题来作答的。因为想到自己已经答过掉进屎坑和喝尿两个回答了，所以心想…干脆收集完屎尿屁三个成就，让自己在三俗的道路上越走越远吧！精神文明办的同志请不要来抓我，谢谢！首先，斩钉截铁地回答:能！！！这事我自己试过。我小时候确实… 
一杯清水因滴入一滴污水而变污浊，一杯污水却不会因为一滴清水的存在而变清澈，原理是什么？,http://www.zhihu.com/question/22272235,3999,http://www.zhihu.com/question/22272235/answer/47337695,这是一个很棒的问题，但遗憾的是，一年多来竟一直没有得到很棒的答案，所以忍不住来回答，抛砖引玉一下。题主的真实含义是：一杯清水中，滴入一滴污水，（很明显地）变污浊了，但一杯污水中，滴入一滴清水，却没有（明显）变清澈（肉眼很难察觉），原理是什… 
我用力一握拳，会捏死手上的细菌吗？,http://www.zhihu.com/question/28579858,3816,http://www.zhihu.com/question/28579858/answer/49070213,谢邀~非常有意思的问题。看到之前的回答多不得要领，我来提供一个准确一些的答案。“手掌用力一握”，这是一个宏观的物理描述，我们要知道宏观的力（压强）并不必然等于微观的力（压强），只要保证接触面就足够小，手掌的力量挤破细菌完全是小菜一碟，因此… 
往伤口上撒嫩肉粉会有什么严重后果吗？,http://www.zhihu.com/question/31333661,3615,http://www.zhihu.com/question/31333661/answer/52531612,实验室用过木瓜蛋白酶，也就是俗称的嫩肉粉，来回答一下从学术的角度上来说，题主的想法其实非常"棒"。酶可以用来嫩肉，那放在伤口上会怎样呢，清创可以不可以呢？答案是可以的，医学上的确有把酶用在伤口上的情况，只是常用的酶并不是木瓜蛋白酶而已。从文… 
高中物理、化学、数学那些难题对搞科研的人来说有用吗？,http://www.zhihu.com/question/22667037,3615,http://www.zhihu.com/question/22667037/answer/49645369,看到了 @孙亚飞 的回答，发现自己好多好多回忆被勾起来了……警告：以下东西毫不友善，有时刻薄。一那些东西，如果都叫“难题”，那么，你就真的不要考虑搞科研的问题了。与他一样，作为竞赛党（而且是各科竞赛都掺和过一脚的那种），我们大都是在高一自学… 
化学专业学生该如何自学量子力学？,http://www.zhihu.com/question/26546812,2916,,不自量力这个成语的意思就是不要自学量子
化学领域有哪些经典的笑话？,http://www.zhihu.com/question/22212259,2816,http://www.zhihu.com/question/22212259/answer/24454098,首先声明，下面的是转帖，不是我写的，原地址我也给出来了百度贴吧（【求加精】说说我自大学至今12年化学之路遭遇的安全事故）不过原帖是零散的，下面这个是整理过的，方便阅读。（谢谢 @蓝陨星 提醒）整理版（说说我自大学至今12年化学之路遭遇的安全事故… 
食品的干燥剂放水里真的会发生爆炸吗？有多严重？,http://www.zhihu.com/question/26681911,2718,http://www.zhihu.com/question/26681911/answer/38469146,干燥剂爆炸威力惊人 熊孩子千万不能手贱！！这类伤害事件在国内已经发生过多起，山西太原一初三学生，把海苔里的干燥剂放入保温瓶中导致保温杯爆炸，双眼几乎失明。这是因为干燥剂主要成分是氧化钙，吸水后变成 氢氧化钙，释放大量的热量，空气急剧膨胀发生… 
如果把一根压紧的弹簧放进酸里溶解，它的弹性势能到哪里去了？,http://www.zhihu.com/question/21069416,2717,http://www.zhihu.com/question/21069416/answer/25946876,我来给个比较标准的答案，这个问题其实挺有意思的，希望不要有人被开玩笑的回答给误导了。如果一个人能够在宏观和微观缩放自如的话，这个问题其实就不难理解了。弹簧宏观上的弹性势能体现在微观上就是分子间、分子内的化学键的扭曲，数量巨大的化学键被扭曲… 
